交易日期,客户ID,售货员,分公司,产品,单价,数量,订单金额
2019-04-21,C00975,董丹丹,广东,桃,6.5,1954,12701.0
2019-06-09,C00281,刘帆,天津,桔子,6,7670,46020
2019-08-21,C00225,许亮,吉林,香蕉,7.5,9435,70762.5
2019-10-15,C00051,陈杨,吉林,香蕉,7.5,1551,11632.5
2019-02-24,C00865,章洋,上海,榴莲,50,4644,232200
2019-10-20,C00389,许亮,吉林,榴莲,50,2586,129300
2019-10-02,C00294,孙健,上海,百香果,12,3876,46512
2019-04-22,C00918,许亮,吉林,百香果,12,2335,28020
2019-03-03,C00386,魏苍生,天津,梨,8,3197,25576
2019-12-19,C00529,殷琳,广东,桃,6.5,4289,27878.5
2019-01-04,C00022,张林,广东,梨,8,2019,16152
2019-01-01,C00125,许亮,吉林,百香果,12,8299,99588
2019-04-23,C00103,陈杨,吉林,桔子,6,1607,9642
2019-12-21,C00621,王玉,吉林,椰子,20,3016,60320
2019-01-30,C00850,张林,广东,葡萄,15,8472,127080
2019-09-21,C00138,李琳,上海,椰子,20,5665,113300
2019-08-15,C00744,孙健,上海,苹果,10,4350,43500
2019-12-02,C00494,侯宁,上海,桃,6.5,8323,54099.5
2019-06-22,C00319,李琳,上海,苹果,10,3347,33470
2019-01-22,C00230,董丹丹,广东,百香果,12,7065,84780
2019-10-28,C00295,王梓戎,广东,香蕉,7.5,1489,11167.5
2019-07-17,C00705,刘丹,上海,椰子,20,4909,98180
2019-03-10,C00705,董丹丹,广东,梨,8,5546,44368
2019-11-27,C00723,钱国,山东,西瓜,30,2201,66030
2019-03-29,C00445,李辉,北京,香蕉,7.5,7136,53520.0
2019-04-25,C00203,利坤,上海,桃,6.5,2392,15548.0
2019-02-05,C00836,刘丹,上海,桔子,6,3631,21786
2019-09-10,C00785,刘颖,上海,百香果,12,6326,75912
2019-02-09,C00780,江敏,上海,梨,8,9104,72832
2019-09-13,C00553,蔡勇,广东,百香果,12,9657,115884
2019-04-23,C00804,魏苍生,天津,梨,8,8964,71712
2019-11-24,C00337,王梓戎,广东,榴莲,50,7503,375150
2019-12-06,C00785,郭华锋,吉林,西瓜,30,8686,260580
2019-05-07,C00962,庄雷,上海,梨,8,526,4208
2019-04-15,C00414,王玉,吉林,苹果,10,8397,83970
2019-12-23,C00039,刘雪,天津,香蕉,7.5,6968,52260.0
2019-03-20,C00623,刘雪,天津,西瓜,30,1821,54630
2019-07-04,C00363,殷琳,广东,桃,6.5,2379,15463.5
2019-01-06,C00057,戴雪,上海,桃,6.5,8403,54619.5
2019-09-05,C00623,刘帆,天津,苹果,10,9400,94000
2019-08-27,C00888,江敏,上海,榴莲,50,9342,467100
2019-01-31,C00745,李琳,上海,西瓜,30,1455,43650
2019-08-26,C00602,刘丹,上海,梨,8,9045,72360
2019-04-02,C00307,庄雷,上海,百香果,12,7211,86532
2019-05-06,C00153,陈杨,吉林,西瓜,30,4253,127590
2019-09-21,C00834,董丹丹,广东,西瓜,30,8666,259980
2019-08-05,C00397,吴中岳,广东,香蕉,7.5,8979,67342.5
2019-02-05,C00800,李智童,山东,桔子,6,3402,20412
2019-10-22,C00486,蔡建平,山东,椰子,20,376,7520
2019-01-08,C00286,蔡勇,广东,椰子,20,515,10300
2019-01-09,C00706,李智童,山东,榴莲,50,9986,499300
2019-09-12,C00702,吴中岳,广东,百香果,12,610,7320
2019-10-06,C00553,蔡建平,山东,西瓜,30,3126,93780
2019-10-13,C00007,魏苍生,天津,百香果,12,4944,59328
2019-09-21,C00949,吴中岳,广东,百香果,12,7939,95268
2019-06-06,C00899,刘帆,天津,桃,6.5,9836,63934.0
2019-05-27,C00141,蔡建平,山东,葡萄,15,7364,110460
2019-02-19,C00390,陈杨,吉林,梨,8,3617,28936
2019-12-07,C00110,章洋,上海,苹果,10,3556,35560
2019-10-03,C00305,利坤,上海,西瓜,30,5213,156390
2019-01-24,C00035,利坤,上海,桃,6.5,9657,62770.5
2019-05-30,C00822,陈杨,吉林,西瓜,30,6865,205950
2019-12-27,C00257,刘颖,上海,西瓜,30,5034,151020
2019-05-06,C00574,刘雪,天津,榴莲,50,3684,184200
2019-02-02,C00127,陈天浩,上海,桔子,6,3923,23538
2019-11-07,C00007,李智童,山东,桃,6.5,111,721.5
2019-09-10,C00361,刘帆,天津,香蕉,7.5,2324,17430.0
2019-11-30,C00819,魏苍生,天津,桃,6.5,8388,54522.0
2019-02-15,C00275,张林,广东,西瓜,30,6120,183600
2019-02-06,C00512,魏苍生,天津,椰子,20,2626,52520
2019-12-30,C00675,孙健,上海,葡萄,15,6072,91080
2019-11-23,C00364,殷琳,广东,榴莲,50,6212,310600
2019-03-25,C00227,江敏,上海,榴莲,50,9813,490650
2019-11-05,C00872,陈杨,吉林,桃,6.5,5245,34092.5
2019-05-09,C00573,吴中岳,广东,苹果,10,44,440
2019-09-16,C00137,许亮,吉林,梨,8,1383,11064
2019-10-16,C00218,李辉,北京,百香果,12,2922,35064
2019-06-08,C00297,陈杨,吉林,苹果,10,5630,56300
2019-03-28,C00258,陈杨,吉林,西瓜,30,496,14880
2019-03-23,C00244,魏苍生,天津,桃,6.5,2972,19318.0
2019-04-20,C00031,吴中岳,广东,苹果,10,7441,74410
2019-01-02,C00861,刘雪,天津,百香果,12,9366,112392
2019-11-21,C00026,吴中岳,广东,桃,6.5,1351,8781.5
2019-05-17,C00148,王梓戎,广东,葡萄,15,5044,75660
2019-03-23,C00810,刘雪,天津,椰子,20,4302,86040
2019-07-02,C00106,王梓戎,广东,桃,6.5,6663,43309.5
2019-05-19,C00602,孙健,上海,百香果,12,29,348
2019-03-31,C00828,蔡建平,山东,梨,8,4476,35808
2019-10-24,C00528,阎云,山东,椰子,20,7053,141060
2019-04-24,C00591,蔡建平,山东,葡萄,15,4312,64680
2019-08-05,C00844,刘帆,天津,桃,6.5,3568,23192.0
2019-03-31,C00962,魏苍生,天津,苹果,10,9025,90250
2019-04-27,C00081,许亮,吉林,西瓜,30,8601,258030
2019-03-27,C00027,庄雷,上海,桃,6.5,8603,55919.5
2019-12-25,C00780,阎云,山东,香蕉,7.5,1147,8602.5
2019-05-01,C00187,董丹丹,广东,葡萄,15,4414,66210
2019-04-10,C00404,刘丹,上海,梨,8,139,1112
2019-09-20,C00941,王宇,吉林,香蕉,7.5,7800,58500.0
2019-05-06,C00033,王玉,吉林,葡萄,15,2780,41700
2019-07-22,C00466,王玉,吉林,西瓜,30,5397,161910
2019-01-28,C00812,郭华锋,吉林,西瓜,30,2354,70620
2019-06-12,C00457,江敏,上海,榴莲,50,8620,431000
2019-09-26,C00144,侯宁,上海,梨,8,1092,8736
2019-09-14,C00084,郭华锋,吉林,西瓜,30,9574,287220
2019-09-17,C00085,利坤,上海,苹果,10,8117,81170
2019-12-06,C00479,魏苍生,天津,椰子,20,2432,48640
2019-02-14,C00934,王玉,吉林,桔子,6,3913,23478
2019-12-14,C00922,钱国,山东,西瓜,30,512,15360
2019-04-02,C00107,利坤,上海,桃,6.5,13,84.5
2019-04-09,C00952,章洋,上海,百香果,12,9125,109500
2019-02-21,C00528,刘帆,天津,香蕉,7.5,9347,70102.5
2019-08-19,C00722,陈杨,吉林,桃,6.5,6963,45259.5
2019-02-21,C00473,江敏,上海,梨,8,1817,14536
2019-02-27,C00240,李琳,上海,梨,8,7426,59408
2019-10-21,C00137,侯宁,上海,西瓜,30,2805,84150
2019-09-28,C00361,侯宁,上海,香蕉,7.5,4471,33532.5
2019-01-12,C00484,魏苍生,天津,榴莲,50,7189,359450
2019-11-04,C00464,张林,广东,桔子,6,6845,41070
2019-06-06,C00626,李琳,上海,百香果,12,2222,26664
2019-02-17,C00232,利坤,上海,榴莲,50,6740,337000
2019-05-21,C00151,魏苍生,天津,苹果,10,5677,56770
2019-11-10,C00512,戴雪,上海,苹果,10,1738,17380
2019-03-11,C00405,董丹丹,广东,苹果,10,4585,45850
2019-03-06,C00189,阎云,山东,梨,8,2134,17072
2019-11-23,C00682,刘丹,上海,椰子,20,5618,112360
2019-09-01,C00673,戴雪,上海,苹果,10,2835,28350
2019-02-13,C00591,刘帆,天津,桔子,6,168,1008
2019-05-21,C00117,孙健,上海,西瓜,30,5933,177990
2019-01-14,C00837,许亮,吉林,桃,6.5,6674,43381.0
2019-04-05,C00089,王玉,吉林,梨,8,8167,65336
2019-02-12,C00781,魏苍生,天津,桔子,6,1811,10866
2019-05-16,C00263,李智童,山东,桃,6.5,7338,47697.0
2019-02-02,C00663,陈杨,吉林,百香果,12,6543,78516
2019-02-19,C00208,钱国,山东,百香果,12,2718,32616
2019-07-17,C00423,李琳,上海,葡萄,15,7177,107655
2019-01-05,C00932,侯宁,上海,香蕉,7.5,7992,59940.0
2019-01-15,C00741,殷琳,广东,西瓜,30,3976,119280
2019-01-18,C00574,孙健,上海,椰子,20,6754,135080
2019-12-28,C00037,吴中岳,广东,百香果,12,5003,60036
2019-03-08,C00832,魏苍生,天津,榴莲,50,9001,450050
2019-09-04,C00635,李智童,山东,椰子,20,2584,51680
2019-10-26,C00211,吴中岳,广东,百香果,12,340,4080
2019-04-17,C00141,王梓戎,广东,百香果,12,8728,104736
2019-06-03,C00160,阎云,山东,西瓜,30,7632,228960
2019-05-23,C00259,孙健,上海,榴莲,50,1920,96000
2019-10-19,C00829,侯宁,上海,桔子,6,7335,44010
2019-02-23,C00997,江敏,上海,桔子,6,2022,12132
2019-05-26,C00181,郭华锋,吉林,香蕉,7.5,5586,41895.0
2019-10-29,C00265,陈杨,吉林,椰子,20,5215,104300
2019-09-28,C00722,王梓戎,广东,百香果,12,7740,92880
2019-09-17,C00425,阎云,山东,香蕉,7.5,3478,26085.0
2019-11-09,C00920,利坤,上海,椰子,20,5691,113820
2019-02-05,C00473,陈杨,吉林,苹果,10,3255,32550
2019-10-16,C00715,庄雷,上海,葡萄,15,5890,88350
2019-02-04,C00097,陈杨,吉林,椰子,20,5572,111440
2019-04-03,C00899,阎云,山东,梨,8,6812,54496
2019-12-25,C00988,李琳,上海,香蕉,7.5,9347,70102.5
2019-07-22,C00182,蔡勇,广东,梨,8,1453,11624
2019-11-30,C00380,李琳,上海,苹果,10,9310,93100
2019-01-14,C00809,刘丹,上海,百香果,12,5156,61872
2019-04-27,C00173,刘颖,上海,桃,6.5,1671,10861.5
2019-04-04,C00732,利坤,上海,桃,6.5,1456,9464.0
2019-05-31,C00714,蔡建平,山东,桔子,6,5370,32220
2019-06-04,C00991,刘雪,天津,榴莲,50,424,21200
2019-09-08,C00377,庄雷,上海,西瓜,30,4133,123990
2019-08-20,C00703,刘丹,上海,桃,6.5,7045,45792.5
2019-07-05,C00923,李辉,北京,椰子,20,7128,142560
2019-10-06,C00037,蔡建平,山东,榴莲,50,4231,211550
2019-02-08,C00925,殷琳,广东,香蕉,7.5,2539,19042.5
2019-01-26,C00115,王梓戎,广东,香蕉,7.5,3248,24360.0
2019-09-15,C00747,蔡勇,广东,苹果,10,934,9340
2019-09-04,C00110,庄雷,上海,苹果,10,6207,62070
2019-03-21,C00319,王宇,吉林,香蕉,7.5,337,2527.5
2019-02-10,C00167,王玉,吉林,香蕉,7.5,5007,37552.5
2019-04-14,C00169,董丹丹,广东,桃,6.5,9338,60697.0
2019-10-18,C00323,殷琳,广东,百香果,12,7732,92784
2019-04-24,C00642,蔡勇,广东,桔子,6,7791,46746
2019-03-05,C00513,江敏,上海,榴莲,50,4889,244450
2019-12-10,C00874,江敏,上海,桔子,6,3395,20370
2019-11-23,C00776,吴中岳,广东,榴莲,50,2563,128150
2019-01-03,C00198,阎云,山东,桃,6.5,1002,6513.0
2019-01-21,C00936,吴中岳,广东,梨,8,6252,50016
2019-08-21,C00625,李琳,上海,百香果,12,7597,91164
2019-10-03,C00128,江敏,上海,椰子,20,4879,97580
2019-03-14,C00745,钱国,山东,桔子,6,8310,49860
2019-06-10,C00935,刘颖,上海,百香果,12,3752,45024
2019-07-21,C00212,刘帆,天津,香蕉,7.5,2320,17400.0
2019-03-18,C00744,王宇,吉林,榴莲,50,1107,55350
2019-04-09,C00975,阎云,山东,桃,6.5,1282,8333.0
2019-05-20,C00590,侯宁,上海,桔子,6,4418,26508
2019-01-08,C00251,刘帆,天津,苹果,10,4284,42840
2019-04-26,C00055,江敏,上海,椰子,20,7837,156740
2019-11-30,C00579,刘帆,天津,椰子,20,9100,182000
2019-01-07,C00786,魏苍生,天津,葡萄,15,4569,68535
2019-12-23,C00537,孙健,上海,榴莲,50,8022,401100
2019-01-06,C00333,陈天浩,上海,西瓜,30,3150,94500
2019-06-21,C00845,江敏,上海,椰子,20,9933,198660
2019-04-19,C00706,章洋,上海,苹果,10,8981,89810
2019-11-27,C00436,李智童,山东,苹果,10,5531,55310
2019-06-11,C00506,陈杨,吉林,椰子,20,1803,36060
2019-07-23,C00369,刘帆,天津,桃,6.5,2296,14924.0
2019-05-22,C00178,庄雷,上海,苹果,10,9167,91670
2019-03-16,C00829,蔡建平,山东,香蕉,7.5,8522,63915.0
2019-07-23,C00095,董丹丹,广东,西瓜,30,3519,105570
2019-08-06,C00919,李琳,上海,香蕉,7.5,387,2902.5
2019-05-10,C00557,刘雪,天津,梨,8,5577,44616
2019-11-20,C00471,许亮,吉林,葡萄,15,8001,120015
2019-09-04,C00533,张林,广东,桃,6.5,2367,15385.5
2019-10-23,C00946,刘丹,上海,苹果,10,333,3330
2019-11-16,C00261,李辉,北京,香蕉,7.5,8333,62497.5
2019-05-29,C00013,李辉,北京,西瓜,30,5845,175350
2019-08-22,C00450,孙健,上海,百香果,12,2145,25740
2019-06-30,C00937,许亮,吉林,葡萄,15,5675,85125
2019-10-15,C00006,王玉,吉林,苹果,10,3820,38200
2019-11-14,C00836,钱国,山东,葡萄,15,3623,54345
2019-08-24,C00494,李辉,北京,桔子,6,2537,15222
2019-02-20,C00068,陈天浩,上海,百香果,12,8917,107004
2019-01-20,C00339,刘颖,上海,西瓜,30,3654,109620
2019-04-30,C00290,李辉,北京,百香果,12,6450,77400
2019-04-09,C00982,王宇,吉林,西瓜,30,2729,81870
2019-05-09,C00369,张林,广东,椰子,20,4072,81440
2019-04-20,C00004,阎云,山东,西瓜,30,4649,139470
2019-11-09,C00892,刘颖,上海,椰子,20,4789,95780
2019-11-08,C00533,李琳,上海,苹果,10,1433,14330
2019-11-20,C00395,殷琳,广东,香蕉,7.5,2316,17370.0
2019-02-27,C00588,阎云,山东,葡萄,15,8204,123060
2019-01-21,C00019,董丹丹,广东,椰子,20,9606,192120
2019-12-19,C00630,刘雪,天津,葡萄,15,2265,33975
2019-01-17,C00632,戴雪,上海,西瓜,30,6273,188190
2019-08-10,C00778,庄雷,上海,葡萄,15,999,14985
2019-07-04,C00423,陈天浩,上海,桔子,6,1119,6714
2019-09-28,C00396,阎云,山东,桃,6.5,9180,59670.0
2019-03-03,C00944,章洋,上海,葡萄,15,8813,132195
2019-09-28,C00844,许亮,吉林,西瓜,30,4876,146280
2019-06-25,C00111,刘雪,天津,桃,6.5,5825,37862.5
2019-07-04,C00096,王玉,吉林,梨,8,5602,44816
2019-05-19,C00844,戴雪,上海,葡萄,15,5006,75090
2019-05-31,C00954,庄雷,上海,桔子,6,8032,48192
2019-01-07,C00763,李琳,上海,梨,8,3027,24216
2019-09-17,C00059,刘帆,天津,桃,6.5,7018,45617.0
2019-04-22,C00056,张林,广东,香蕉,7.5,5223,39172.5
2019-01-16,C00977,侯宁,上海,椰子,20,7151,143020
2019-04-04,C00162,孙健,上海,葡萄,15,920,13800
2019-04-20,C00137,刘帆,天津,香蕉,7.5,1558,11685.0
2019-02-03,C00127,李琳,上海,香蕉,7.5,6867,51502.5
2019-09-19,C00192,阎云,山东,桃,6.5,3299,21443.5
2019-03-02,C00514,吴中岳,广东,梨,8,5123,40984
2019-09-17,C00636,许亮,吉林,葡萄,15,7851,117765
2019-01-17,C00610,章洋,上海,桔子,6,9620,57720
2019-06-28,C00782,郭华锋,吉林,桃,6.5,3438,22347.0
2019-04-14,C00445,蔡建平,山东,西瓜,30,8053,241590
2019-05-03,C00952,郭华锋,吉林,桃,6.5,2242,14573.0
2019-12-23,C00724,李辉,北京,香蕉,7.5,2190,16425.0
2019-10-18,C00157,李智童,山东,榴莲,50,8838,441900
2019-06-08,C00794,张林,广东,榴莲,50,9077,453850
2019-01-16,C00217,李辉,北京,苹果,10,6084,60840
2019-09-08,C00832,刘颖,上海,西瓜,30,9519,285570
2019-05-20,C00939,李智童,山东,葡萄,15,7656,114840
2019-12-16,C00447,钱国,山东,香蕉,7.5,9987,74902.5
2019-03-09,C00246,王宇,吉林,桃,6.5,7961,51746.5
2019-07-08,C00570,庄雷,上海,椰子,20,1406,28120
2019-08-21,C00563,刘丹,上海,梨,8,8101,64808
2019-09-28,C00069,侯宁,上海,香蕉,7.5,7759,58192.5
2019-01-14,C00317,许亮,吉林,桃,6.5,8310,54015.0
2019-07-17,C00854,蔡勇,广东,苹果,10,3127,31270
2019-08-17,C00811,蔡勇,广东,桔子,6,7200,43200
2019-05-26,C00405,庄雷,上海,椰子,20,224,4480
2019-07-27,C00203,魏苍生,天津,香蕉,7.5,1770,13275.0
2019-05-19,C00864,阎云,山东,苹果,10,3208,32080
2019-02-27,C00112,利坤,上海,榴莲,50,7458,372900
2019-06-13,C00652,许亮,吉林,梨,8,1816,14528
2019-04-24,C00025,殷琳,广东,榴莲,50,5300,265000
2019-11-03,C00805,阎云,山东,桔子,6,4922,29532
2019-06-06,C00615,李智童,山东,梨,8,4819,38552
2019-06-04,C00088,李智童,山东,榴莲,50,5574,278700
2019-01-12,C00303,利坤,上海,椰子,20,8993,179860
2019-02-24,C00068,孙健,上海,西瓜,30,863,25890
2019-12-14,C00354,蔡建平,山东,椰子,20,1191,23820
2019-01-04,C00824,戴雪,上海,百香果,12,3471,41652
2019-06-16,C00283,利坤,上海,百香果,12,8358,100296
2019-02-05,C00696,刘丹,上海,百香果,12,9043,108516
2019-01-03,C00869,刘丹,上海,桃,6.5,7175,46637.5
2019-06-02,C00920,蔡建平,山东,椰子,20,3320,66400
2019-09-06,C00287,章洋,上海,桃,6.5,9998,64987.0
2019-03-26,C00267,刘丹,上海,桔子,6,4175,25050
2019-05-13,C00355,刘帆,天津,桃,6.5,3236,21034.0
2019-07-05,C00052,陈天浩,上海,西瓜,30,5566,166980
2019-10-23,C00597,王玉,吉林,百香果,12,6382,76584
2019-02-04,C00194,王宇,吉林,西瓜,30,7425,222750
2019-01-12,C00900,王宇,吉林,百香果,12,3758,45096
2019-08-16,C00687,殷琳,广东,梨,8,335,2680
2019-11-09,C00377,许亮,吉林,香蕉,7.5,2953,22147.5
2019-12-21,C00448,王梓戎,广东,西瓜,30,7917,237510
2019-10-09,C00435,刘颖,上海,桃,6.5,6257,40670.5
2019-09-10,C00645,蔡勇,广东,桔子,6,7799,46794
2019-11-05,C00488,庄雷,上海,椰子,20,9876,197520
2019-04-11,C00479,李智童,山东,葡萄,15,7532,112980
2019-02-15,C00707,刘颖,上海,葡萄,15,234,3510
2019-02-16,C00008,王玉,吉林,香蕉,7.5,4855,36412.5
2019-05-16,C00805,蔡建平,山东,桃,6.5,4448,28912.0
2019-05-07,C00950,李琳,上海,西瓜,30,1528,45840
2019-04-15,C00197,王玉,吉林,葡萄,15,5317,79755
2019-07-29,C00798,刘颖,上海,西瓜,30,8536,256080
2019-10-10,C00672,钱国,山东,苹果,10,1402,14020
2019-07-21,C00139,庄雷,上海,百香果,12,7572,90864
2019-04-24,C00556,蔡建平,山东,百香果,12,1459,17508
2019-11-28,C00895,刘帆,天津,椰子,20,2569,51380
2019-04-18,C00270,刘雪,天津,椰子,20,3157,63140
2019-12-21,C00171,蔡勇,广东,榴莲,50,1177,58850
2019-01-21,C00107,殷琳,广东,桔子,6,8459,50754
2019-02-01,C00436,王宇,吉林,椰子,20,4696,93920
2019-12-10,C00955,钱国,山东,梨,8,853,6824
2019-05-31,C00721,阎云,山东,椰子,20,6512,130240
2019-01-30,C00359,李智童,山东,香蕉,7.5,310,2325.0
2019-09-06,C00228,陈杨,吉林,榴莲,50,6497,324850
2019-05-19,C00576,戴雪,上海,香蕉,7.5,5201,39007.5
2019-06-23,C00671,吴中岳,广东,香蕉,7.5,4504,33780.0
2019-12-25,C00964,章洋,上海,香蕉,7.5,5034,37755.0
2019-09-09,C00836,刘丹,上海,西瓜,30,711,21330
2019-08-08,C00133,吴中岳,广东,苹果,10,8017,80170
2019-01-13,C00513,利坤,上海,榴莲,50,9086,454300
2019-06-05,C00947,蔡建平,山东,百香果,12,7040,84480
2019-05-22,C00832,许亮,吉林,葡萄,15,1420,21300
2019-07-24,C00654,戴雪,上海,苹果,10,9060,90600
2019-05-15,C00968,王玉,吉林,椰子,20,2799,55980
2019-01-06,C00640,孙健,上海,椰子,20,896,17920
2019-11-16,C00302,刘丹,上海,西瓜,30,9182,275460
2019-06-22,C00373,陈天浩,上海,桔子,6,1219,7314
2019-03-21,C00823,钱国,山东,西瓜,30,6331,189930
2019-12-29,C00839,章洋,上海,桔子,6,9289,55734
2019-09-18,C00722,刘帆,天津,桃,6.5,8961,58246.5
2019-03-14,C00911,章洋,上海,椰子,20,1790,35800
2019-08-07,C00388,许亮,吉林,椰子,20,4,80
2019-02-21,C00062,侯宁,上海,榴莲,50,9987,499350
2019-09-23,C00056,侯宁,上海,百香果,12,2001,24012
2019-02-12,C00438,刘丹,上海,百香果,12,1679,20148
2019-05-31,C00395,王宇,吉林,百香果,12,7326,87912
2019-12-04,C00952,李辉,北京,桔子,6,9195,55170
2019-08-15,C00799,孙健,上海,桃,6.5,8667,56335.5
2019-07-07,C00129,蔡勇,广东,百香果,12,9436,113232
2019-03-08,C00702,董丹丹,广东,百香果,12,8904,106848
2019-03-25,C00839,侯宁,上海,百香果,12,6131,73572
2019-11-05,C00197,王玉,吉林,椰子,20,9991,199820
2019-06-13,C00355,郭华锋,吉林,百香果,12,9208,110496
2019-02-20,C00124,王梓戎,广东,椰子,20,7365,147300
2019-09-18,C00184,刘丹,上海,西瓜,30,4725,141750
2019-12-21,C00342,董丹丹,广东,西瓜,30,5147,154410
2019-07-20,C00314,李琳,上海,西瓜,30,19,570
2019-01-20,C00940,阎云,山东,梨,8,1184,9472
2019-04-03,C00453,蔡勇,广东,葡萄,15,249,3735
2019-07-13,C00942,钱国,山东,桃,6.5,814,5291.0
2019-04-19,C00446,王玉,吉林,椰子,20,471,9420
2019-04-30,C00120,蔡建平,山东,桔子,6,4929,29574
2019-09-15,C00348,董丹丹,广东,梨,8,9391,75128
2019-01-19,C00160,侯宁,上海,香蕉,7.5,5479,41092.5
2019-05-22,C00903,王宇,吉林,西瓜,30,2488,74640
2019-12-10,C00283,蔡勇,广东,苹果,10,9748,97480
2019-03-02,C00057,江敏,上海,椰子,20,5710,114200
2019-04-12,C00539,江敏,上海,梨,8,5888,47104
2019-09-25,C00982,阎云,山东,梨,8,8755,70040
2019-04-27,C00838,孙健,上海,香蕉,7.5,7101,53257.5
2019-10-17,C00817,陈杨,吉林,榴莲,50,3930,196500
2019-05-02,C00585,章洋,上海,苹果,10,8813,88130
2019-06-05,C00047,李琳,上海,桔子,6,7279,43674
2019-01-07,C00252,刘雪,天津,梨,8,4117,32936
2019-11-01,C00492,利坤,上海,榴莲,50,716,35800
2019-11-24,C00247,李琳,上海,西瓜,30,3017,90510
2019-12-30,C00917,章洋,上海,西瓜,30,3713,111390
2019-12-18,C00950,王宇,吉林,梨,8,3404,27232
2019-12-28,C00683,李智童,山东,桃,6.5,2257,14670.5
2019-11-14,C00591,王梓戎,广东,香蕉,7.5,5970,44775.0
2019-10-02,C00871,殷琳,广东,葡萄,15,7755,116325
2019-10-03,C00405,江敏,上海,百香果,12,6224,74688
2019-08-31,C00374,蔡勇,广东,香蕉,7.5,4548,34110.0
2019-05-24,C00824,阎云,山东,椰子,20,403,8060
2019-06-26,C00551,刘雪,天津,西瓜,30,4999,149970
2019-09-06,C00693,刘雪,天津,苹果,10,5675,56750
2019-04-10,C00879,张林,广东,苹果,10,1941,19410
2019-06-03,C00409,许亮,吉林,香蕉,7.5,9745,73087.5
2019-05-25,C00754,王宇,吉林,桃,6.5,8950,58175.0
2019-01-25,C00163,董丹丹,广东,葡萄,15,6989,104835
2019-02-04,C00441,董丹丹,广东,桃,6.5,7260,47190.0
2019-11-05,C00854,刘丹,上海,椰子,20,1341,26820
2019-09-29,C00449,许亮,吉林,香蕉,7.5,2712,20340.0
2019-08-04,C00153,郭华锋,吉林,葡萄,15,3103,46545
2019-03-05,C00160,吴中岳,广东,桃,6.5,4929,32038.5
2019-05-20,C00836,刘丹,上海,苹果,10,7043,70430
2019-09-28,C00766,董丹丹,广东,桔子,6,9294,55764
2019-12-28,C00182,董丹丹,广东,葡萄,15,1129,16935
2019-10-15,C00919,戴雪,上海,椰子,20,9354,187080
2019-09-02,C00072,李琳,上海,椰子,20,6346,126920
2019-08-06,C00351,刘雪,天津,香蕉,7.5,3214,24105.0
2019-05-07,C00297,殷琳,广东,梨,8,263,2104
2019-12-19,C00791,阎云,山东,西瓜,30,2180,65400
2019-02-08,C00589,吴中岳,广东,葡萄,15,8622,129330
2019-04-24,C00656,戴雪,上海,西瓜,30,3709,111270
2019-04-23,C00434,李智童,山东,西瓜,30,4902,147060
2019-12-13,C00134,王玉,吉林,桔子,6,8387,50322
2019-11-10,C00252,蔡勇,广东,椰子,20,5452,109040
2019-06-30,C00531,李琳,上海,梨,8,3174,25392
2019-10-23,C00812,陈天浩,上海,香蕉,7.5,6465,48487.5
2019-07-19,C00026,蔡建平,山东,椰子,20,6196,123920
2019-02-25,C00429,吴中岳,广东,榴莲,50,8922,446100
2019-04-22,C00219,江敏,上海,桃,6.5,6158,40027.0
2019-10-21,C00762,孙健,上海,西瓜,30,2546,76380
2019-03-31,C00869,殷琳,广东,梨,8,3236,25888
2019-12-11,C00515,庄雷,上海,百香果,12,981,11772
2019-04-04,C00572,郭华锋,吉林,西瓜,30,1083,32490
2019-11-30,C00935,李辉,北京,榴莲,50,7412,370600
2019-01-10,C00761,郭华锋,吉林,苹果,10,1521,15210
2019-12-26,C00570,陈杨,吉林,香蕉,7.5,3671,27532.5
2019-08-29,C00129,李智童,山东,香蕉,7.5,9309,69817.5
2019-06-03,C00682,庄雷,上海,香蕉,7.5,6844,51330.0
2019-01-14,C00189,戴雪,上海,椰子,20,5461,109220
2019-03-25,C00558,孙健,上海,香蕉,7.5,4295,32212.5
2019-08-28,C00452,王玉,吉林,桔子,6,7100,42600
2019-01-20,C00652,侯宁,上海,葡萄,15,9642,144630
2019-09-30,C00104,王梓戎,广东,香蕉,7.5,317,2377.5
2019-03-15,C00813,吴中岳,广东,桃,6.5,3946,25649.0
2019-04-04,C00407,李琳,上海,梨,8,3165,25320
2019-05-23,C00475,刘颖,上海,百香果,12,4362,52344
2019-03-22,C00482,王宇,吉林,百香果,12,9682,116184
2019-05-23,C00741,张林,广东,葡萄,15,1235,18525
2019-12-22,C00356,钱国,山东,椰子,20,8710,174200
2019-10-07,C00037,郭华锋,吉林,百香果,12,8465,101580
2019-04-21,C00841,李辉,北京,桃,6.5,1457,9470.5
2019-01-24,C00537,董丹丹,广东,桔子,6,6526,39156
2019-11-11,C00214,郭华锋,吉林,百香果,12,7309,87708
2019-11-04,C00401,魏苍生,天津,葡萄,15,556,8340
2019-08-28,C00738,吴中岳,广东,桃,6.5,5930,38545.0
2019-11-05,C00301,阎云,山东,葡萄,15,8076,121140
2019-08-30,C00193,利坤,上海,椰子,20,3178,63560
2019-01-13,C00375,戴雪,上海,西瓜,30,9908,297240
2019-05-24,C00255,王玉,吉林,榴莲,50,1183,59150
2019-01-27,C00871,王宇,吉林,椰子,20,3935,78700
2019-10-17,C00151,董丹丹,广东,葡萄,15,1777,26655
